,ETF Trading Spread in $,Arbitrage in $,Magnitude of Arbitrage,Flag,Hammer Pat,InvertedHammer Pat,DragonFlyDoji Pat,PiercingLine Pat,MorningStar Pat,MorningStarDoji Pat,3WhiteSoldiers Pat,HanginMan Pat,Shooting Pat,GraveStone Pat,DarkCloud Pat,EveningStar Pat,EveningDoji Pat,3BlackCrows Pat,AbandonedBaby Pat,AbandonedBaby Pat,Engulfing Pat,Harami Pat,IndecisionSpinningTop Pat,IndecisionDoji Pat,3LineStrike Pat,ETFMover%1,ETFMover%2,ETFMover%3,ETFMover%4,ETFMover%5,ETFMover%6,ETFMover%7,ETFMover%8,ETFMover%9,ETFMover%10,Change%1,Change%2,Change%3,Change%4,Change%5,Change%6,Change%7,Change%8,Change%9,Change%10,T-5,T-4,T-3,T-2,T-1,T,T+1,T+2,T+3,T+4,T+5
2020-05-04 14:49:00,0.009642147117297436,0.013204168953634297,0.003562021836336861,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.011]","['MA', 0.0041]","['V', 0.003]","['CSCO', 0.0019]","['ADBE', 0.0019]","['TXN', 0.0016]","['NVDA', 0.0016]","['AVGO', 0.0014]","['QCOM', 0.0013]","['ORCL', 0.0013]","['XRX', 0.2429]","['ADS', 0.2035]","['DXC', 0.1849]","['MSI', 0.1429]","['HPQ', 0.1367]","['ANET', 0.135]","['MCHP', 0.1275]","['PAYC', 0.122]","['NTAP', 0.1121]","['ANSS', 0.1109]",0.05883012102196883,0.07289038407625181,0.014019346698446178,-0.019623233908960813,0.03365114974762662,0.058780719923867686,0.09237138780875398,0.025097805982210453,-0.06426555645590026,0.03355141754739499,0.005590027391155772
2020-05-04 14:50:00,0.009611320754717635,0.013820947600496649,0.004209626845779014,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0176]","['MA', 0.0057]","['V', 0.0054]","['CSCO', 0.0049]","['INTC', 0.0028]","['NVDA', 0.0026]","['QCOM', 0.0022]","['CRM', 0.0022]","['PYPL', 0.0022]","['ADBE', 0.0021]","['DXC', 0.2914]","['PAYC', 0.2499]","['ADS', 0.2421]","['TEL', 0.2361]","['GLW', 0.201]","['APH', 0.1914]","['HPQ', 0.1877]","['XRX', 0.1817]","['MCHP', 0.1708]","['CSCO', 0.1695]",0.025198084945543542,0.05883012102196883,0.07289038407625181,0.014019346698446178,-0.019623233908960813,0.09237138780875398,0.025097805982210453,-0.06426555645590026,0.03355141754739499,0.005590027391155772,0.03353828954724136
2020-05-04 14:53:00,0.009744506898314229,0.02149034076729649,0.011745833868982262,111.0,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,"['AAPL', 0.0055]","['ADBE', 0.0019]","['V', 0.0018]","['MA', 0.0014]","['NVDA', 0.0014]","['CSCO', -0.001]","['ORCL', -0.0009]","['CRM', 0.0009]","['QCOM', -0.0009]","['PYPL', 0.0008]","['LDOS', -0.111]","['APH', -0.0837]","['HPE', -0.0814]","['KEYS', -0.0697]","['ADBE', 0.0681]","['DXC', -0.0613]","['QCOM', -0.06]","['JNPR', -0.0581]","['TEL', -0.058]","['FTNT', 0.0569]",0.025097805982210453,0.09237138780875398,0.058780719923867686,0.025198084945543542,0.05883012102196883,0.03355141754739499,0.005590027391155772,0.03353828954724136,0.008381761287434841,-0.0027936862690314257,0.0474939934067109
2020-05-04 15:09:00,0.009744842562434965,0.015232954762135311,0.005488112199700346,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0095]","['INTC', 0.0034]","['NVDA', 0.0024]","['PYPL', 0.0021]","['MA', 0.0018]","['V', 0.0015]","['ADBE', 0.0014]","['CRM', 0.0012]","['TXN', 0.0008]","['ORCL', 0.0007]","['MXIM', 0.177]","['XRX', 0.122]","['ANET', -0.1148]","['DXC', 0.1122]","['JKHY', 0.0961]","['PYPL', 0.0891]","['AMAT', 0.0858]","['HPE', 0.085]","['INTC', 0.083]","['NVDA', 0.0822]",0.008375677033911622,-0.005583472920167587,-0.024617054092213042,0.007871378328605516,0.022335138757045847,0.04577221068615689,0.07253250013947721,0.06411685994647254,0.016715419974921986,-0.008356313194612941,-0.01671402306536729
2020-05-04 15:10:00,0.009441913439635052,0.01311664668613228,0.0036747332464972284,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0138]","['INTC', 0.004]","['NVDA', 0.0035]","['MA', 0.0029]","['ADBE', 0.0028]","['CSCO', 0.0026]","['V', 0.0025]","['AVGO', 0.0024]","['CRM', 0.0019]","['ORCL', 0.0018]","['WDC', 0.1655]","['KLAC', 0.1572]","['AVGO', 0.1391]","['MXIM', 0.1325]","['PAYC', 0.1323]","['NVDA', 0.1228]","['FISV', 0.1187]","['DXC', 0.1163]","['ADSK', 0.1158]","['CDNS', 0.1103]",0.02400826330921646,0.008375677033911622,-0.005583472920167587,-0.024617054092213042,0.007871378328605516,0.07253250013947721,0.06411685994647254,0.016715419974921986,-0.008356313194612941,-0.01671402306536729,-0.022289089490679093
2020-05-04 15:11:00,0.009550935550936921,0.015544507553279116,0.005993572002342195,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0076]","['CSCO', 0.004]","['INTC', 0.0029]","['MA', 0.0027]","['NVDA', 0.0023]","['PYPL', 0.002]","['V', 0.002]","['ACN', 0.0018]","['ADBE', 0.0017]","['IBM', 0.0016]","['ADS', 0.1979]","['WDC', 0.1716]","['ADSK', 0.1622]","['DXC', 0.1521]","['LDOS', 0.1509]","['XRX', 0.1501]","['CSCO', 0.1399]","['MCHP', 0.1329]","['TEL', 0.1304]","['NTAP', 0.1302]",0.04577221068615689,0.02400826330921646,0.008375677033911622,-0.005583472920167587,-0.024617054092213042,0.06411685994647254,0.016715419974921986,-0.008356313194612941,-0.01671402306536729,-0.022289089490679093,0.01672054397501288
2020-05-04 15:17:00,0.009494515975204709,0.019719570969551084,0.010225054994346375,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AMD', -0.0106]","['AAPL', 0.0067]","['INTC', 0.0038]","['PYPL', 0.0026]","['NVDA', 0.0021]","['ORCL', 0.0011]","['TXN', 0.001]","['ADP', 0.0008]","['IBM', 0.0007]","['CSCO', 0.0007]","['AMD', -1.0962]","['DXC', 0.1977]","['LDOS', 0.1355]","['ADS', 0.1245]","['SWKS', 0.1243]","['PYPL', 0.111]","['ANET', 0.1019]","['TEL', -0.1014]","['KEYS', 0.0973]","['MSI', 0.0942]",-0.022289089490679093,-0.01671402306536729,-0.008356313194612941,0.016715419974921986,0.06411685994647254,0.03900808024519531,0.03899286987523176,0.005568238766073819,0.005567928730521032,0.0473247592004844,0.011129970227341524
2020-05-04 15:28:00,0.009619565217392509,0.019301087719503996,0.009681522502111488,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0212]","['V', 0.0062]","['MA', 0.0054]","['INTC', 0.0044]","['PYPL', 0.0031]","['ADBE', 0.0029]","['NVDA', 0.0027]","['TXN', 0.0021]","['CSCO', 0.0021]","['ACN', 0.0018]","['DXC', 0.3486]","['ADS', 0.2495]","['HPE', 0.2426]","['XRX', 0.1792]","['MCHP', 0.1787]","['IT', 0.1544]","['ANET', 0.1464]","['PAYC', 0.1431]","['MA', 0.1373]","['HPQ', 0.136]",-0.016713557480707575,-0.0676997560359105,-0.05197262255857149,-0.0027821829007068644,0.011129970227341524,0.09467021721771829,0.061235282656513235,-0.025035466911471627,-0.008347245409012771,0.025043826696702354,0.037834529572133846
2020-05-04 15:29:00,0.009722222222222724,0.014274736405089916,0.0045525141828671924,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.0,0.0,"['AAPL', 0.0137]","['V', 0.0042]","['INTC', 0.0032]","['MA', 0.003]","['ADBE', 0.0026]","['TXN', 0.0017]","['NVDA', 0.0017]","['AMD', 0.0014]","['LRCX', 0.0012]","['AMAT', 0.0011]","['LRCX', 0.2103]","['ADS', -0.1731]","['AMAT', 0.1493]","['AMD', 0.1491]","['HPE', 0.1344]","['MU', 0.1048]","['QRVO', 0.1014]","['TXN', 0.1006]","['AKAM', 0.0977]","['ADBE', 0.095]",5.572117125485221e-05,-0.016713557480707575,-0.0676997560359105,-0.05197262255857149,-0.0027821829007068644,0.061235282656513235,-0.025035466911471627,-0.008347245409012771,0.025043826696702354,0.037834529572133846,0.050056174150969746
2020-05-04 15:33:00,0.009439969313384795,0.015460587964332164,0.006020618650947369,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['MA', 0.0021]","['V', 0.002]","['INTC', 0.0018]","['AAPL', 0.0017]","['TXN', 0.0014]","['FIS', 0.001]","['QCOM', 0.0008]","['ORCL', 0.0007]","['CSCO', -0.0007]","['LRCX', 0.0006]","['HPQ', 0.1525]","['GLW', 0.1476]","['ANSS', 0.1405]","['MCHP', 0.126]","['XLNX', 0.1213]","['DXC', 0.1203]","['JKHY', 0.1112]","['CTSH', 0.107]","['WU', 0.1066]","['LRCX', 0.1062]",-0.008347245409012771,-0.025035466911471627,0.061235282656513235,0.09467021721771829,5.572117125485221e-05,0.037834529572133846,0.050056174150969746,0.006670817397491646,0.011117287381900987,-0.038906180524689304,-0.022296358076168143
2020-05-04 15:41:00,0.009761045987373153,0.01015742403671732,0.00039637804934416696,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0075]","['INTC', 0.0034]","['PYPL', 0.0018]","['NVDA', 0.0015]","['CSCO', 0.0012]","['MA', 0.0011]","['MU', 0.0011]","['IBM', 0.001]","['QCOM', 0.001]","['AMD', 0.0009]","['GLW', 0.1718]","['ADS', 0.1677]","['HPE', 0.1338]","['FLIR', 0.132]","['MU', 0.1299]","['ANSS', 0.1043]","['AMD', 0.0958]","['MSI', 0.0924]","['ANET', 0.0918]","['XRX', 0.0891]",0.005617043332972749,-0.022296358076168143,-0.038906180524689304,0.011117287381900987,0.006670817397491646,0.038921323324991874,0.05558025789238474,-0.04999444506166295,5.557716888926478e-05,-0.008392147839608732,0.03056999138479899
2020-05-04 15:42:00,0.009684984249213909,0.01571512072254675,0.006030136473332842,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0092]","['V', 0.0028]","['ADBE', 0.0022]","['NVDA', 0.0021]","['INTC', 0.0018]","['CSCO', 0.0016]","['AVGO', 0.0013]","['TXN', 0.0013]","['IBM', 0.0012]","['MA', 0.0011]","['ZBRA', 0.1394]","['HPE', 0.1224]","['FLIR', 0.108]","['MCHP', 0.1036]","['PAYC', 0.101]","['JKHY', 0.0985]","['INTU', 0.0954]","['FLT', 0.0928]","['IPGP', 0.0923]","['CDNS', 0.0905]",0.016683350016699627,0.005617043332972749,-0.022296358076168143,-0.038906180524689304,0.011117287381900987,0.05558025789238474,-0.04999444506166295,5.557716888926478e-05,-0.008392147839608732,0.03056999138479899,0.022225926543306684
2020-05-04 15:55:00,0.009601363755574665,0.02922293538521689,0.019621571629642225,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.02]","['INTC', 0.0065]","['AVGO', 0.0027]","['CRM', 0.0026]","['ADBE', 0.0025]","['V', 0.0023]","['TXN', 0.0016]","['AMD', 0.0016]","['ORCL', 0.0016]","['IBM', 0.0011]","['DXC', -0.2409]","['AMD', 0.1673]","['KLAC', 0.1639]","['SWKS', -0.1603]","['AVGO', 0.1591]","['INTC', 0.1556]","['ADI', 0.1456]","['AMAT', 0.1319]","['CRM', 0.115]","['FLT', 0.1122]",-0.008341675008338711,-0.05002501250627178,0.03336113427858667,-0.06112469437653534,0.011114816049806464,0.08618293021960266,0.03888780867198349,0.044425933638758686,0.0,-0.03052926646497367,-0.005552470849534696
2020-05-04 15:57:00,0.009721917306987812,0.02218325583627358,0.012461338529285769,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0082]","['NVDA', 0.0022]","['INTC', 0.0021]","['AVGO', 0.0019]","['MA', -0.0013]","['AMD', 0.0011]","['CRM', 0.0011]","['QCOM', 0.001]","['PYPL', -0.001]","['TXN', 0.0009]","['HPQ', 0.1848]","['HPE', 0.1601]","['WDC', -0.1536]","['ANET', 0.1393]","['NLOK', 0.1313]","['AMD', 0.1144]","['ADS', 0.1135]","['AVGO', 0.1107]","['PAYC', 0.0987]","['NVDA', 0.0755]",0.08618293021960266,0.025027112705444665,-0.008341675008338711,-0.05002501250627178,0.03336113427858667,0.044425933638758686,0.0,-0.03052926646497367,-0.005552470849534696,,
2020-05-04 09:30:00,0.013388244103331044,-0.06607911253907077,0.052690868435739724,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['INTC', -0.0276]","['PYPL', -0.01]","['NVDA', 0.0094]","['AVGO', -0.0089]","['ADBE', 0.0081]","['NOW', 0.0078]","['TEL', -0.0054]","['AMAT', -0.0041]","['ADP', -0.0041]","['ACN', -0.0035]","['TEL', -1.3909]","['DXC', -0.7576]","['HPE', -0.7487]","['NOW', 0.7313]","['INTC', -0.665]","['LDOS', -0.6563]","['QRVO', -0.6444]","['XLNX', -0.6442]","['SWKS', -0.6289]","['MSI', -0.6019]",-0.03052926646497367,0.0,0.044425933638758686,0.03888780867198349,0.08618293021960266,-0.14685946678717476,-0.12444846702115431,-0.12460353420933323,0.005614154474309352,0.14182032425311686,-0.028312570781430235
2020-05-04 09:32:00,0.012159138002486648,-0.025188101428719033,0.013028963426232386,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0634]","['INTC', 0.0246]","['V', -0.0069]","['ADBE', -0.0057]","['MU', -0.0047]","['GPN', -0.004]","['QCOM', -0.0035]","['FISV', -0.0029]","['MA', -0.0029]","['CSCO', -0.0029]","['DXC', -1.3829]","['XRX', -0.7524]","['ADS', -0.5964]","['INTC', 0.5935]","['NTAP', -0.5835]","['FLT', -0.5772]","['MU', -0.5672]","['GPN', -0.4979]","['BR', -0.494]","['NLOK', -0.4742]",,,,,,-0.12460353420933323,0.005614154474309352,0.14182032425311686,-0.028312570781430235,-0.12461059190033152,0.062383031815360646
2020-05-04 09:36:00,0.010186873290792136,-0.041453322087440195,0.031266448796648055,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.024]","['QCOM', -0.0089]","['CSCO', -0.006]","['NVDA', -0.0058]","['PYPL', -0.0046]","['IBM', -0.0044]","['MA', -0.0041]","['V', 0.0033]","['CRM', -0.0029]","['TXN', -0.0026]","['ADS', 0.7285]","['QCOM', -0.6217]","['WDC', 0.5046]","['IPGP', 0.4816]","['IT', -0.4615]","['CTXS', -0.3785]","['FLIR', 0.3424]","['PAYC', -0.3287]","['QRVO', -0.3199]","['JNPR', -0.2758]",0.14182032425311686,0.005614154474309352,-0.12460353420933323,-0.12444846702115431,-0.14685946678717476,-0.12461059190033152,0.062383031815360646,0.1303559283609257,-0.016980811682809627,-0.039628623188403544,0.1359234298012213
2020-05-04 09:43:00,0.009809523809524505,-0.013713743156350123,0.0039042193468256173,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0421]","['INTC', -0.0074]","['NVDA', -0.0055]","['PYPL', -0.0053]","['MA', -0.004]","['CRM', -0.0037]","['NOW', -0.003]","['AMD', -0.0027]","['V', -0.0018]","['FIS', -0.0012]","['PAYC', -0.3462]","['SNPS', -0.2926]","['NOW', -0.2821]","['ZBRA', -0.277]","['AMD', -0.2768]","['XRX', -0.2731]","['IPGP', -0.2515]","['NTAP', -0.2437]","['PYPL', -0.2275]","['VRSN', -0.2146]",0.1359234298012213,-0.039628623188403544,-0.016980811682809627,0.1303559283609257,0.062383031815360646,-0.10178692603484141,0.0,0.05377561417412302,0.05657548584199201,-0.05213310338977317,0.11721923391121436
2020-05-04 09:49:00,0.0099068684516884,-0.02224548304510503,0.012338614593416631,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['V', 0.0131]","['AAPL', 0.0092]","['MA', 0.0079]","['PYPL', 0.0034]","['ACN', 0.0032]","['ORCL', -0.0026]","['QCOM', 0.002]","['MU', 0.0016]","['TEL', 0.0015]","['FIS', 0.0013]","['PAYC', 0.5936]","['ADS', 0.5177]","['DXC', 0.4941]","['TEL', 0.374]","['XRX', 0.291]","['WU', 0.2878]","['V', 0.2627]","['MA', 0.1987]","['MU', 0.1976]","['KEYS', -0.196]",-0.05213310338977317,0.05657548584199201,0.05377561417412302,0.0,-0.10178692603484141,0.022602701022766958,0.09620925371447431,0.06473631662211599,0.11071942243152666,0.044340201463399787,-0.016894745734075123
2020-05-04 09:53:00,0.009701198240557428,-0.014162040371361553,0.004460842130804126,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.027]","['ADBE', 0.0065]","['INTC', -0.0053]","['CRM', 0.004]","['ACN', 0.004]","['CSCO', 0.0039]","['PYPL', 0.003]","['ADP', 0.0028]","['IBM', 0.0026]","['V', -0.002]","['ADS', 0.5836]","['HPE', 0.4325]","['JKHY', 0.4088]","['DXC', 0.3838]","['QRVO', 0.3633]","['WU', 0.3564]","['TEL', 0.3006]","['MCHP', 0.2769]","['ADP', 0.2732]","['NLOK', -0.2601]",0.06473631662211599,0.09620925371447431,0.022602701022766958,0.11721923391121436,-0.05213310338977317,0.044340201463399787,-0.016894745734075123,-0.050692801622176376,0.073260073260073,-0.03378758869240217,-0.05633168093736041
2020-05-04 09:57:00,0.01011650868878363,-0.013623538815359049,0.003507030126575418,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['INTC', -0.0058]","['NOW', 0.0052]","['NVDA', -0.005]","['MA', -0.0041]","['V', -0.004]","['AAPL', -0.0029]","['AVGO', 0.002]","['TXN', -0.0019]","['CSCO', -0.0018]","['CRM', 0.0014]","['NOW', 0.4924]","['ADS', 0.3573]","['XRX', 0.2869]","['QRVO', 0.2633]","['PAYC', 0.1926]","['ZBRA', -0.1925]","['HPE', -0.1875]","['LDOS', -0.1847]","['MSI', -0.1744]","['NVDA', -0.1743]",-0.050692801622176376,-0.016894745734075123,0.044340201463399787,0.11071942243152666,0.06473631662211599,-0.03378758869240217,-0.05633168093736041,0.06199977454626193,0.12392271728722815,-0.040506329113920714,0.13620144305992454
2020-05-04 09:58:00,0.009884832148984155,-0.012176338485446539,0.0022915063364623844,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['MA', -0.0064]","['NVDA', -0.0057]","['V', -0.0041]","['INTC', -0.0033]","['PYPL', -0.003]","['QCOM', -0.0022]","['TXN', -0.0019]","['NOW', 0.0018]","['AVGO', -0.0017]","['FIS', -0.0015]","['BR', -0.2028]","['NVDA', -0.1999]","['FLT', -0.173]","['GLW', -0.1679]","['NOW', 0.166]","['MA', -0.1628]","['QCOM', -0.1549]","['XLNX', -0.151]","['XRX', -0.1506]","['MCHP', -0.1442]",0.073260073260073,-0.050692801622176376,-0.016894745734075123,0.044340201463399787,0.11071942243152666,-0.05633168093736041,0.06199977454626193,0.12392271728722815,-0.040506329113920714,0.13620144305992454,0.11241007194244812
2020-05-04 10:07:00,0.009860265945459794,-0.02369596310388248,0.013835697158422686,-111.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0096]","['INTC', 0.004]","['QCOM', -0.0031]","['PYPL', 0.0027]","['ACN', -0.0023]","['ADBE', -0.0017]","['AMD', -0.0017]","['IBM', -0.0016]","['TXN', -0.0016]","['NOW', 0.0014]","['SWKS', -0.344]","['WDC', -0.3342]","['ZBRA', -0.3256]","['XRX', 0.28]","['ADS', -0.269]","['FLT', -0.2552]","['QRVO', -0.2283]","['WU', 0.2185]","['QCOM', -0.2131]","['JNPR', -0.1752]",0.028047343916548506,0.08421289018638589,0.11241007194244812,0.13620144305992454,-0.040506329113920714,-0.056078959174510334,0.011222085063411491,-0.08696140035908684,-0.014038240166203142,0.0,0.10659328316298122
2020-05-04 10:11:00,0.009647302904564059,-0.014310241154798651,0.004662938250234592,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0182]","['MA', 0.0033]","['V', 0.0029]","['NVDA', -0.0027]","['NOW', -0.0022]","['PYPL', 0.0019]","['AVGO', 0.0017]","['TXN', -0.0017]","['CRM', -0.0016]","['ORCL', -0.0016]","['ADS', 0.3632]","['NOW', -0.2024]","['QRVO', -0.193]","['CTXS', -0.1811]","['GLW', 0.1474]","['IPGP', -0.1466]","['DXC', 0.136]","['TEL', 0.1355]","['HPE', 0.1353]","['IT', 0.1248]",-0.08696140035908684,0.011222085063411491,-0.056078959174510334,0.0,0.028047343916548506,0.0,0.10659328316298122,0.015259484162100101,0.046556762790506134,-0.022426553038812358,0.02803947958727182
2020-05-04 10:20:00,0.00974223784416769,-0.014363004720762502,0.0046207668765948125,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0229]","['PYPL', 0.0029]","['V', 0.0028]","['AVGO', -0.0028]","['MA', 0.0028]","['CRM', -0.0022]","['CSCO', 0.0021]","['ADBE', -0.0015]","['LRCX', -0.0015]","['ACN', -0.0011]","['LRCX', -0.263]","['XRX', -0.2368]","['HPE', -0.1864]","['SWKS', -0.183]","['CDW', -0.1757]","['AVGO', -0.1651]","['QRVO', -0.1593]","['GLW', -0.1586]","['MSI', -0.1559]","['ADS', -0.1455]",0.061614294516321166,0.08970118293434304,0.02803947958727182,-0.022426553038812358,0.046556762790506134,-0.05036417387350722,-0.06726080376658894,0.03645745695215474,-0.042050965770523696,-0.07852815795378332,0.039294936566736105
2020-05-04 10:21:00,0.00967527282406215,-0.01843559852725465,0.0087603257031925,-111.0,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0078]","['ADBE', -0.0041]","['CRM', -0.003]","['V', -0.003]","['TXN', -0.003]","['NOW', -0.0025]","['QCOM', -0.0021]","['MA', -0.0021]","['CSCO', 0.0018]","['AVGO', -0.0017]","['WDC', -0.4263]","['SWKS', -0.3433]","['PAYC', -0.3424]","['NOW', -0.2396]","['IPGP', -0.2359]","['ADS', -0.2213]","['DXC', -0.2084]","['TXN', -0.1786]","['ADI', -0.1688]","['FLT', -0.1587]",-0.07842588446034249,0.061614294516321166,0.08970118293434304,0.02803947958727182,-0.022426553038812358,-0.06726080376658894,0.03645745695215474,-0.042050965770523696,-0.07852815795378332,0.039294936566736105,-0.028056786936736522
2020-05-04 10:32:00,0.009597178392427186,-0.014196776054065224,0.004599597661638038,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', -0.0314]","['INTC', -0.0082]","['NVDA', -0.0058]","['V', -0.0056]","['ADBE', -0.0052]","['PYPL', -0.0046]","['AVGO', -0.0035]","['MA', -0.0033]","['CRM', -0.0026]","['MU', -0.0025]","['SWKS', -0.4827]","['MU', -0.3071]","['PAYC', -0.2915]","['IPGP', -0.2707]","['ADSK', -0.251]","['LRCX', -0.245]","['AMAT', -0.2397]","['FISV', -0.2136]","['AVGO', -0.2032]","['NVDA', -0.2022]",0.0,0.0056104129263934155,0.005610727711369279,0.03929052537043898,-0.028056786936736522,-0.11779223693068053,-0.03369461447745303,-0.011235323858205248,0.058992078206632215,-0.02526741345910688,-0.01123279977535141
2020-05-04 10:39:00,0.009663120567376116,-0.011454637144789758,0.0017915165774136429,-111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['AAPL', 0.0076]","['IBM', 0.0024]","['V', 0.002]","['NVDA', -0.002]","['CSCO', 0.0019]","['ORCL', 0.0013]","['ACN', 0.0012]","['FISV', 0.0011]","['ADP', 0.001]","['AMD', 0.0008]","['PAYC', -0.2246]","['IT', 0.1966]","['ANSS', 0.1654]","['IBM', 0.1325]","['SWKS', 0.1314]","['ADS', 0.1267]","['JKHY', 0.1218]","['QRVO', 0.1153]","['FISV', 0.1143]","['CDNS', 0.1082]",-0.01123279977535141,-0.02526741345910688,0.058992078206632215,-0.011235323858205248,-0.03369461447745303,0.00841939829367977,0.014031149151105815,0.11223344556676729,0.02242152466369607,0.01681237390720458,0.061635008684923775
