Time,AAT,ACC,AHT,AIV,AKR,AMH,APLE,AVB,BDN,BRX,BXP,CBL,CLDT,CLI,COLD,CPLG,CPT,CUBE,CUZ,CXP,DEA,DEI,DHC,DLR,DRE,DRH,EGP,ELS,EQC,EQR,ESRT,ESS,EXR,FR,FRT,FSP,HIW,HPP,HR,HST,HT,INN,INVH,IRT,JBGS,KIM,KRC,KRG,LSI,LTC,MAA,MAC,NSA,OFC,OPI,PDM,PEAK,PEB,PEI,PGRE,PK,PSA,PSB,QTS,REG,RESI,REXR,RHP,RLJ,ROIC,RPAI,RPT,RVI,SCHH,SHO,SITC,SKT,SLG,SPG,SRG,SUI,SVC,TCO,UDR,UE,UHT,VNO,VTR,WELL,WPG,WRE,WRI,XHR
2020-03-16 16:11:00,,32.2081,0.7301,40.8765,17.1475,25.6834,7.6388,175.7691,10.6196,12.3467,110.3858,0.4206,6.9958,17.5118,25.7073,4.1276,86.0231,25.9644,27.3855,13.0829,20.9938,31.1871,3.0921,132.4234,28.7191,4.3494,99.0305,58.5638,30.6177,66.8986,9.3413,249.1767,91.5565,30.394,95.0878,4.3836,35.6753,22.9373,30.4549,9.8494,4.3423,4.3785,24.3425,10.5039,30.8378,11.0441,60.4457,11.3034,91.5941,29.855,115.2414,9.8738,26.2952,20.7935,19.6308,16.6994,24.5817,8.584,1.4252,8.5197,7.6727,200.8828,118.4105,49.991,49.4335,10.9336,37.3758,30.8532,6.3906,11.2052,6.5017,8.585,18.245,33.8258,8.3681,6.8711,6.955,58.7934,77.0545,17.4,130.6944,6.9351,44.6358,40.4844,11.7502,,38.5812,26.6506,43.6123,,23.2165,18.2278,9.7277
2020-03-16 16:12:00,28.513,32.1994,,40.8085,17.184,25.6227,7.6358,175.5132,10.6098,12.3448,110.3794,0.4205,6.975,,25.7009,4.1406,86.0,25.961,27.3848,13.0814,20.9905,31.1459,3.0905,132.333,28.6766,4.3526,98.9217,58.5836,30.5694,66.8566,9.3409,249.1009,91.4029,30.3763,95.1007,4.365,35.6157,22.9076,30.4376,9.8553,4.339,4.3713,24.2449,10.5272,30.7859,11.0425,60.364,11.3033,91.4027,29.8062,115.1077,9.8723,26.2634,20.7664,19.6912,,24.5105,8.5691,1.4261,8.5073,7.6536,200.764,118.6593,49.9792,49.4481,10.9168,37.4087,30.6337,6.3742,11.2065,6.5017,8.5816,18.2506,33.7822,8.3429,6.8734,6.9431,58.8441,76.7812,17.4078,130.6798,6.9301,44.5685,40.4525,11.7561,71.869,38.5588,26.5617,43.4698,1.319,23.1941,18.2195,9.7135
2020-03-16 16:13:00,28.4341,32.1404,0.7301,40.7642,17.1487,25.623,7.6047,175.4562,10.5863,12.3478,110.3255,0.42,6.941,17.452,25.7023,4.1275,85.9814,25.9411,27.3175,13.0822,20.9668,31.1205,3.0906,132.0458,28.6877,4.302,98.4899,58.5871,30.5464,66.8541,9.3401,249.0199,91.3517,30.3012,95.0876,4.3567,35.5336,22.8911,30.4454,9.8433,4.3317,4.3714,24.2003,,30.7447,11.0341,60.109,11.2708,91.3037,29.7186,115.0098,9.8611,26.2315,20.6764,19.6349,16.6259,24.5212,8.5559,1.4252,8.5083,7.6454,200.6298,118.5478,49.898,49.408,10.9191,37.3146,30.5497,6.3486,11.1935,6.4974,8.566,18.2447,33.7454,8.3448,6.8715,6.9405,58.8436,76.7285,17.4008,130.5369,6.9253,44.4792,40.4052,11.7511,,38.4915,26.5114,43.4427,1.3099,23.161,18.2109,9.7034
2020-03-16 16:14:00,28.4036,32.0746,0.7288,40.7168,17.141,25.6119,7.5828,175.3188,10.5486,12.3456,110.212,0.4199,6.9105,17.4081,25.681,,85.9225,25.8973,27.3025,13.0339,20.9157,30.9647,3.0891,132.1491,28.6615,4.2684,98.3625,58.6506,30.5362,66.8291,9.34,248.9193,91.1583,30.2418,94.8736,4.3236,35.4221,22.8962,30.4386,9.8332,4.319,4.3744,24.0964,,30.6762,11.0057,60.0344,11.1941,91.0771,29.6209,114.8257,9.8547,,20.6231,19.492,16.5855,24.5092,8.5554,1.4252,8.5,7.6227,200.4153,118.1024,49.8998,49.3187,10.9164,37.2275,30.4133,6.3237,11.1801,6.4871,8.5552,18.2425,33.6955,8.3479,6.8567,6.9406,58.7939,76.6355,17.4,130.4097,6.9085,44.4723,40.3443,11.75,71.6593,38.509,26.5033,43.3704,1.3066,23.0987,18.1897,9.6601
2020-03-16 16:15:00,28.4208,32.1061,0.72,40.6768,17.1353,25.5756,7.5694,175.1537,10.5105,12.3451,110.0661,0.4202,6.8946,17.4068,25.6546,,85.8918,25.9157,27.2885,13.0089,20.8613,30.9641,3.0848,132.0986,28.6004,4.2678,98.1829,58.6701,30.5281,66.7627,9.3336,248.871,90.9995,30.2128,94.7401,,35.3623,22.874,30.4381,9.8355,4.317,4.3792,24.0522,10.5492,30.6158,10.9944,59.9719,11.2066,90.7529,29.5582,114.6399,9.7001,26.1159,20.6612,19.4505,16.5103,24.4754,8.5576,1.4188,8.5001,7.603,199.9956,,49.777,49.2531,10.917,37.1051,30.2711,6.319,11.1662,6.4717,8.5575,,33.6512,8.3513,6.8335,6.9419,58.7298,76.5256,17.4051,130.4686,6.8737,44.4707,40.1913,11.7501,,38.507,26.5071,43.2628,1.3001,22.9944,18.1719,9.6545
2020-03-16 16:16:00,28.3813,32.0922,0.7201,40.6081,17.1393,25.5429,7.563,174.8316,10.4911,12.3423,109.9371,0.42,6.8914,17.4019,25.6123,4.1251,85.7099,25.8799,27.1986,13.0034,20.8485,30.9642,3.0823,132.1084,28.5571,4.2961,98.1132,58.7086,30.636,66.6954,9.3242,248.6768,91.0543,30.1959,94.5882,4.3269,35.3404,22.8174,30.4357,9.835,4.311,4.3753,24.013,10.534,30.5742,10.9866,59.9232,11.199,90.6916,29.5522,114.4796,9.7408,26.0368,20.6997,19.4642,16.5077,24.4499,8.5959,1.4197,8.5001,7.6037,200.0026,117.4494,49.7903,49.1729,10.9132,37.0623,30.2604,6.3162,11.1268,6.4737,8.5518,,33.6338,8.3598,6.8345,6.9435,58.6856,76.6218,17.4012,130.5303,6.8657,44.4737,40.1454,11.751,,38.4988,26.5014,43.2145,1.3006,,18.1489,9.6943
2020-03-16 16:17:00,28.2647,32.0212,,40.5983,17.1097,25.4866,7.5514,174.5284,10.4549,12.3458,109.7432,0.42,6.8597,17.4027,25.5801,4.126,85.5574,25.8647,27.1152,13.0063,20.8481,30.9519,3.0707,131.9513,28.5764,4.3053,98.0018,58.7587,,66.5748,9.3244,,90.9631,30.2138,94.5066,,35.3084,,30.4362,9.8181,4.3021,4.382,23.9947,10.53,,10.986,59.8971,11.2162,90.6739,29.5569,114.4203,9.7699,26.0621,20.6838,19.4373,16.4929,24.4829,8.6114,1.419,8.5002,7.5847,199.8703,116.6351,49.7722,49.0548,10.92,37.066,30.2545,6.3102,11.1224,6.4744,8.5278,,33.6412,8.3491,6.8389,6.9469,58.6775,76.8359,17.4007,130.5398,6.8557,44.5117,40.0765,11.7083,,38.497,26.5039,43.1475,1.301,23.0001,18.1264,9.7097
2020-03-16 16:18:00,,31.9955,0.7201,40.5473,17.08,25.4545,7.538,174.1969,10.4343,12.3472,109.5094,0.42,6.8503,17.4017,25.5299,,85.3054,25.8348,27.0672,13.0035,20.8039,30.9045,3.0672,131.5335,28.5705,4.3059,97.9934,58.7444,30.643,66.4639,9.3232,247.6311,90.9001,30.1229,94.5029,4.317,35.309,22.8198,30.4375,9.8147,4.2811,4.3864,23.9903,10.5124,30.4522,10.9691,59.7179,11.2088,,,114.2467,9.65,26.0641,20.6151,19.3669,16.4568,24.4495,8.611,1.4167,8.5001,7.5579,199.7569,115.6185,49.7112,49.0389,10.9139,36.9851,30.2133,6.3109,11.1084,6.4676,8.5177,18.254,33.617,8.3498,6.834,6.9466,58.5633,76.7945,17.4025,130.4656,6.8532,44.5323,39.9888,11.6995,,38.4844,26.5006,43.0912,1.3016,22.9599,18.1162,9.73
2020-03-16 16:19:00,28.1402,31.8468,0.7121,40.5004,17.0712,25.4401,7.5144,173.8562,10.4145,12.3471,109.2823,0.42,6.8497,17.4013,25.5046,4.1179,85.2487,25.8036,27.068,13.0023,20.771,30.8575,3.0617,131.4618,28.518,4.2993,97.782,58.7469,30.5348,66.3764,9.3202,,90.7724,30.0466,94.3545,4.295,35.2318,22.805,30.4358,9.8122,4.1807,4.3864,23.9967,10.5,30.3842,10.9638,59.6324,11.1947,90.5765,29.553,114.1319,9.6708,,20.5516,19.2819,16.4471,24.3823,8.6103,1.417,8.5009,7.5459,199.1058,115.931,49.696,49.0061,10.9075,36.94,30.1743,6.3062,11.1001,6.463,8.5139,18.4156,,8.3501,6.8322,6.9425,58.517,76.5965,17.4019,130.4477,6.8548,44.5072,39.9355,11.6956,,38.4788,26.5054,42.9539,1.3006,22.8711,18.1056,9.717
2020-03-16 16:20:00,,31.803,0.7001,40.462,17.0618,25.4188,7.5105,173.7563,10.3995,12.3474,109.1247,0.42,6.8402,17.402,25.5046,,85.1846,25.8023,26.9838,12.9959,20.7592,30.8468,3.0544,131.2332,28.4811,4.2922,,58.7754,30.5222,66.2833,9.3219,247.1873,90.7557,29.9858,94.2459,4.2915,35.1949,22.8088,30.4454,9.8149,4.1226,4.3896,24.034,10.4989,30.3837,10.9619,59.6247,11.1365,90.6145,29.5787,114.1576,9.7189,26.0335,20.54,,16.4324,24.31,8.6123,1.4161,8.5008,7.5566,198.9449,115.8065,49.7484,49.0094,10.895,36.8464,30.1375,6.3008,11.0934,6.4615,8.518,,33.5313,8.3493,6.8319,6.9424,58.4814,76.5693,17.4028,130.4924,6.8525,44.4965,39.8859,11.6985,,38.4746,26.5024,42.9078,1.3043,22.8779,18.1008,9.709
2020-03-16 16:21:00,28.1792,31.7288,0.7001,40.4709,17.0461,25.3753,7.5059,173.8887,10.3893,12.3465,109.0661,0.42,6.8193,17.4001,25.5137,4.1025,85.1432,25.7488,26.9808,12.9582,20.7492,30.8507,3.0543,130.5992,28.4856,4.2923,97.517,58.8219,30.5764,66.266,9.3211,247.1122,90.7356,30.0033,94.1593,4.2636,35.1889,22.7975,30.4433,9.814,4.1179,4.3874,24.0146,10.5019,30.3535,10.9625,59.6012,11.147,,29.5694,114.115,9.7123,26.03,20.5559,19.31,16.4199,24.2967,8.6129,1.4153,8.5,7.5837,198.8751,115.3933,49.8677,48.9931,,36.7833,30.1266,6.3026,11.0749,6.4583,8.5153,18.137,33.4933,8.3478,6.8338,6.9452,58.4561,76.4913,17.4007,130.4569,6.8579,44.4824,39.8945,11.6951,,38.4808,26.5012,42.8429,1.3019,22.9023,18.0942,9.71
2020-03-16 16:22:00,28.1676,31.7318,0.7001,40.4649,17.0097,25.396,7.5052,174.0283,10.3854,12.3473,109.1667,0.42,6.8222,17.3996,25.529,4.096,85.209,25.7285,26.9932,12.9152,20.8081,30.8701,3.05,131.0756,28.5137,4.2847,97.565,58.8718,30.5691,66.2849,9.3214,,90.6973,30.0128,93.9448,4.263,35.2095,22.8002,30.4316,9.815,4.1191,4.3901,24.0138,10.5089,30.3736,10.9535,59.5993,11.1666,90.5884,29.4423,114.1562,9.7105,26.0421,20.5456,19.3189,16.3876,24.3123,8.6341,1.4179,8.5002,7.5833,198.7857,,49.9222,48.9377,10.8933,36.8315,30.2259,6.3058,11.075,6.4593,8.516,,33.5018,8.3456,6.8422,6.9433,58.4505,76.5558,17.402,130.5401,6.8574,44.4999,39.921,11.6937,72.3891,38.4791,26.5025,42.8888,1.2994,22.9045,18.0945,9.6999
